SpotifyURI,Acousticness,Danceability,DurationMS,DynamicRange,Energy,Explicit,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,ReleaseDate,Sections,Speechiness,Tempo,TimeSignature,Valence,Hot
spotify:track:0JfAMd3xTqm7ZYhBmQjYzt,0.0513,0.755,218053,8.773,0.763,0,0.0,8,0.0326,-4.328,1,50,2007-01-01,9,0.0501,114.992,4,0.696,1
spotify:track:07Tx168RSsUS1HqkDIOZbH,0.191,0.785,231360,4.767,0.5820000000000001,0,0.0,5,0.2,-4.877,0,59,2007-09-11,9,0.237,71.774,4,0.861,1
spotify:track:0ODFPypnJLE6hKgahiuSzn,0.473,0.499,260773,9.669,0.61,0,0.0,8,0.0722,-5.11,0,54,2007-03-13,12,0.135,172.96900000000005,3,0.436,1
spotify:track:4T6HLdP6OcAtqC6tGnQelG,0.39,0.6859999999999999,212373,8.714,0.688,0,1.03e-06,6,0.0924,-4.981,0,70,2007-04-30,12,0.0254,123.125,4,0.493,1
spotify:track:6miqdoICzUXCL5UHCuucjK,0.0225,0.7609999999999999,235480,6.097999999999999,0.69,1,0.0,11,0.34,-5.56,1,48,2006-07-25,10,0.11,114.987,4,0.742,1
spotify:track:6dRJV7zQ6S8BDdzMdV0MPW,0.0108,0.8370000000000001,191920,15.151,0.6970000000000001,1,0.0,0,0.377,-5.955,1,49,2007-08-21,13,0.299,97.927,4,0.631,1
spotify:track:2Z2JnZNB7lbUdKR5GynUlV,0.0317,0.7709999999999999,203627,11.96,0.693,1,0.0,7,0.342,-7.483,1,49,2007-01-01,7,0.293,97.163,4,0.525,1
spotify:track:13J4KuQoJaf0ubp9gzPuFo,0.0186,0.4,216653,28.125999999999998,0.754,0,0.0,7,0.316,-3.899,1,54,2007-10-24,14,0.0348,160.031,4,0.231,1
spotify:track:6OSmeoh8kXhCfz9WqvzDoJ,0.506,0.7170000000000001,252933,22.223000000000003,0.583,1,0.0,1,0.0821,-5.008,1,61,2007-05-25,10,0.146,139.76,4,0.816,1
spotify:track:1IYaMVfidzSfvCUZYXhsU1,0.00558,0.619,253400,23.311,0.7090000000000001,1,0.0,7,0.507,-4.633,1,55,2007-01-01,13,0.0395,144.972,4,0.68,1
spotify:track:66ZcOcouenzZEnzTJvoFmH,0.191,0.7559999999999999,246467,33.24,0.77,0,0.0,1,0.17800000000000002,-3.502,1,66,2006-01-01,14,0.0343,119.961,4,0.73,1
spotify:track:5EQjO4dIVCU6FUKrmkJ13M,0.102,0.877,198217,2.555,0.8390000000000001,1,0.0,8,0.0735,-3.988,1,48,2007-04-10,11,0.275,71.977,5,0.926,1
spotify:track:0PtKcFAVywPk0BRKR0q1v6,0.0533,0.857,221507,24.455,0.758,0,0.0734,1,0.0392,-4.3,1,36,2006-01-01,10,0.0571,125.02,4,0.914,1
spotify:track:09ln4QumFqjIkfCFiW9aRk,0.111,0.51,276453,28.521,0.417,0,6.36e-05,0,0.116,-7.582999999999998,1,51,2007-01-01,8,0.0263,148.01,4,0.145,1
spotify:track:34LDpnJTzst8uc8T1oSHFy,0.0005099999999999999,0.373,229840,25.802,0.67,1,0.0,0,0.304,-7.098,1,37,2007-04-03,9,0.303,184.977,4,0.274,1
spotify:track:4iuNZTcvT9diFySSzVsnVS,0.457,0.569,217347,27.768,0.596,0,8.99e-05,8,0.205,-6.4860000000000015,1,68,2006-12-09,12,0.171,93.134,4,0.757,1
spotify:track:18lR4BzEs7e3qzc0KVkTpU,0.0141,0.623,205613,17.736,0.93,0,1.64e-06,5,0.138,-5.285,1,75,2007-05-14,8,0.0324,120.119,4,0.287,1
spotify:track:4mBpC5e5UFUu1cV4hX6j8a,0.337,0.638,232133,25.483,0.847,0,4.06e-06,7,0.0725,-2.574,1,36,2006-01-01,7,0.0465,101.013,4,0.6579999999999999,1
spotify:track:4VeIf4ZyGkipbaJYXjPGUn,0.0786,0.815,236573,20.913,0.8059999999999999,0,2.76e-06,0,0.276,-4.246,0,38,2006-06-01,9,0.032,121.006,4,0.95,1
spotify:track:0WEH5Ca7GXdabT4W0M7Pw8,0.0062,0.654,236373,7.930999999999999,0.951,0,5.17e-06,0,0.0404,-4.479,1,32,2007-01-01,12,0.0652,121.918,4,0.76,1
spotify:track:64fSdRkaB7ksxI9suUGYmi,0.2,0.698,291107,39.184,0.826,0,0.00013000000000000002,10,0.114,-6.261,1,47,2006-01-01,13,0.031,92.409,4,0.502,1
spotify:track:6bTORCskFVRlnHXbVgnKEe,0.456,0.643,291960,9.087,0.406,0,0.000375,11,0.14400000000000002,-7.772,1,40,2006-01-01,12,0.0262,82.07,4,0.349,1
spotify:track:79Hz50oQtHIt5dDoEx4IDk,0.003820000000000001,0.468,164973,1.4799999999999995,0.892,0,0.0,11,0.368,-3.555,1,56,2007-01-01,5,0.132,149.165,4,0.8170000000000001,1
spotify:track:1L5tZi0izXsi5Kk5OJf4W0,0.0473,0.434,213760,4.064,0.872,0,1.83e-06,0,0.396,-2.974,1,72,2006-01-01,12,0.0702,71.515,4,0.732,1
spotify:track:2RE7NMfZBeUtbyUCVOe3VL,0.0446,0.804,241440,1.7489999999999997,0.838,1,0.0,5,0.3,-6.064,0,33,2007-07-31,10,0.134,151.985,4,0.908,1
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,0.0864,0.555,222360,27.121,0.6920000000000001,0,3.2500000000000004e-05,9,0.232,-4.767,1,61,2007-01-01,10,0.0277,88.995,4,0.313,1
spotify:track:69CIs9za4BDajb7hnbDBX8,0.355,0.508,247973,25.151999999999997,0.594,0,0.000228,4,0.14300000000000002,-7.067,1,52,2007,12,0.0282,159.298,4,0.215,1
spotify:track:1U16aNzvnlfARgjWXjKmQj,0.239,0.82,192440,50.176,0.8540000000000001,1,0.0,1,0.359,-4.1530000000000005,1,58,2007-01-01,12,0.22,102.623,4,0.574,1
spotify:track:0E0B8a7LSVgbQL160oUnwO,0.0327,0.62,208573,42.658,0.6859999999999999,0,0.0,9,0.101,-5.027,1,48,2007-04-17,12,0.0276,128.96200000000002,4,0.464,1
spotify:track:6D1CstH1YvzNN8cPd9ay9Q,0.000426,0.836,272347,14.620999999999999,0.906,1,0.0,1,0.227,-2.902,1,58,2007-05-15,13,0.279,165.09099999999995,4,0.718,1
spotify:track:1MBM7CyZbwJpVbbZJnHHRg,0.0756,0.606,252973,26.295,0.591,0,0.0,0,0.328,-7.228,0,61,2006-09-12,11,0.087,95.802,4,0.477,1
spotify:track:0rc643k3fDfLiMzZrJKn7g,0.5529999999999999,0.621,181120,11.963,0.84,0,0.0,2,0.156,-2.881,1,33,2011-04-19,9,0.0398,132.05200000000002,4,0.5429999999999999,1
spotify:track:174rZBKJAqD10VBnOjlQQ3,0.215,0.684,216893,27.948,0.455,0,1.08e-06,5,0.263,-8.216000000000001,1,68,2007-12-11,9,0.0307,97.956,4,0.487,1
spotify:track:4UTcJuLaHwsPPP1bNnTRDt,0.00788,0.627,242760,28.885,0.841,0,1.47e-06,1,0.0552,-5.885,0,42,2007-01-01,13,0.0316,105.995,4,0.73,1
spotify:track:6v7fitqxmK10n5bQS2AqpA,0.5529999999999999,0.605,195907,14.732000000000001,0.386,0,0.0,8,0.152,-8.008,1,35,2006-10-31,10,0.0337,132.885,4,0.14800000000000002,1
spotify:track:5SWfocxhAkjf3eg4lrv8vZ,0.119,0.657,253787,20.488000000000003,0.985,0,0.0,5,0.6409999999999999,-3.22,1,55,2007-01-01,11,0.109,150.03799999999995,4,0.7759999999999999,1
spotify:track:73njvNJmgXA180vTPkA16C,0.209,0.524,227840,32.449000000000005,0.797,0,0.0,2,0.28600000000000003,-4.777,1,54,2007-01-30,11,0.0329,159.859,4,0.7829999999999999,1
spotify:track:09QZAEmdbq28OaNyqTOEvY,0.021,0.424,254533,27.631,0.632,0,0.0117,9,0.0545,-7.2429999999999986,1,59,2007-06-15,12,0.0922,97.694,4,0.35600000000000004,1
spotify:track:45hOioMDJktr86iKDHC8gr,0.0007379999999999999,0.56,216600,3.746,0.959,1,0.000206,7,0.209,-2.4330000000000003,1,71,2007-04-17,10,0.102,163.983,4,0.67,1
spotify:track:7klL6qvAu4ZzthaUzLvtIN,0.00144,0.7090000000000001,214387,5.357,0.89,1,0.0,0,0.034,-3.689,1,62,2006-04-04,10,0.0531,141.042,4,0.885,1
spotify:track:2a03afRiyAbNAleOByVju4,0.123,0.8220000000000001,209533,17.567999999999998,0.905,0,0.0,5,0.0496,-4.032,0,59,2007-01-01,9,0.241,128.014,4,0.674,1
spotify:track:24y3tSyLdRbpVsKhQrR2oj,0.00168,0.514,217293,8.925,0.91,0,0.00187,7,0.224,-2.978,0,44,2007,11,0.0714,145.907,4,0.472,1
spotify:track:5Zu4UO0QlderRYNPFkbJeO,0.00398,0.596,223187,24.923,0.54,0,0.0,7,0.127,-6.723,0,56,2007-11-06,11,0.11,188.003,4,0.579,1
spotify:track:4GiXBCUF7H6YfNQsnBRIzl,0.368,0.578,196707,14.245,0.471,0,0.0,4,0.159,-7.27,1,48,2006-10-24,13,0.0289,133.061,4,0.532,1
spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,0.41,0.619,219773,26.805,0.87,0,1.37e-06,2,0.0571,-4.956,1,62,2007-03-06,12,0.501,188.772,4,0.94,1
spotify:track:4TWDBIZt5tJwEqyNYPCY4V,0.731,0.493,237960,25.193,0.37,0,0.0,1,0.113,-6.537000000000001,1,42,2006-10-31,12,0.0299,123.134,4,0.23,1
spotify:track:736KP0gdltJQWPKk0wVL7l,0.0312,0.623,273160,22.738000000000003,0.79,0,3.77e-05,4,0.106,-6.316,1,50,2007,11,0.0283,94.433,4,0.718,1
spotify:track:0wbDgMuAoy7O7pL3a69uZx,0.168,0.975,234027,10.807,0.711,1,0.000552,8,0.0799,-3.904,1,54,2007-01-01,9,0.0632,110.621,4,0.815,1
spotify:track:6WacAQkSA7QkEPnxse7WWw,0.32,0.599,210843,21.319000000000006,0.574,0,0.0,11,0.226,-7.362999999999999,1,48,2007-06-05,11,0.0434,147.751,4,0.677,1
spotify:track:3sfydNh0QQAdnIAtDVG16H,0.00193,0.6759999999999999,215853,20.08,0.73,0,0.0,1,0.0627,-5.962999999999999,1,60,2007-06-22,11,0.267,178.11700000000005,4,0.489,1
spotify:track:7C2Th9WKovi6NyjGoqaPsK,0.0081,0.626,190560,3.6180000000000003,0.856,0,3.8e-06,8,0.13,-4.114,1,50,2007-05-29,12,0.0463,112.078,4,0.6990000000000001,1
spotify:track:3lkehaU20JJeYgayDXX620,0.6609999999999999,0.595,240436,5.872000000000001,0.442,0,0.0,9,0.394,-10.532,1,20,2011-08-17,12,0.0421,142.016,4,0.269,1
spotify:track:1FWAB1KZHJnAeET0288xha,0.253,0.586,247880,42.574,0.762,0,0.0,11,0.109,-4.055,1,42,2006-01-01,8,0.0263,114.067,4,0.59,1
spotify:track:6DbqCKweKwVkHgRv1CI53D,0.0030800000000000003,0.723,261027,8.837,0.644,0,0.0,11,0.35200000000000004,-6.863,0,54,2006,11,0.222,144.09,4,0.645,1
spotify:track:4KTtYhxFtFL7mBwnjkKfLm,0.28800000000000003,0.81,246573,16.351000000000006,0.755,1,0.0,0,0.0857,-6.408,1,65,2006-01-01,12,0.201,130.99,4,0.623,1
spotify:track:2elA6JLRaQ6iB7hxiuTKN4,0.0104,0.727,287480,20.477999999999998,0.71,1,0.0,4,0.107,-6.142,1,60,2007,11,0.0742,81.995,4,0.378,1
spotify:track:5fJcHhfW0ngZ4qGZqJrIQh,0.0144,0.715,283880,31.066000000000006,0.7659999999999999,0,0.0,8,0.0544,-3.373,1,53,2007-01-01,11,0.0322,124.991,4,0.597,1
spotify:track:7zQ5nqAKKfk0gtBgV70gyq,0.0193,0.579,246333,14.944,0.5670000000000001,1,0.0,2,0.117,-5.992000000000001,0,53,2006-01-01,10,0.0288,107.979,4,0.339,1
spotify:track:5bQ8psGbXl0heZAiwG9jW6,0.109,0.487,236027,25.874,0.653,0,5.15e-06,11,0.112,-5.393,1,44,2006-07-01,11,0.0522,159.42,4,0.319,1
spotify:track:1fkNVLwji6MezOpurtlIEM,0.484,0.659,134573,5.601000000000001,0.57,0,2.94e-05,9,0.0204,-10.964,1,0,2015-06-19,8,0.0543,170.935,4,0.898,1
spotify:track:1GBknQ67DCfKTPms1dw9EW,0.0597,0.594,200827,10.425,0.977,0,3.49e-06,8,0.309,-4.1930000000000005,1,54,2007-01-01,8,0.0646,131.976,4,0.7929999999999999,1
spotify:track:2DGKXhUtmodE6PoeHanxTh,0.509,0.486,353640,24.2,0.434,0,0.0,0,0.458,-10.087,0,39,2007-01-01,13,0.434,76.367,3,0.623,1
spotify:track:1pEc2SNzgGvbmvcapQ566n,0.0519,0.628,188467,17.826,0.941,0,0.0,0,0.519,-3.305,1,41,2007-01-01,12,0.0508,143.999,4,0.85,1
spotify:track:7GQjJEwqlp6m5HNWVQd6OR,0.307,0.716,215853,11.707,0.72,0,0.0,5,0.135,-2.1830000000000003,1,65,2005-01-01,7,0.0319,122.512,4,0.464,1
spotify:track:74OqjT3PMVWlZAyqUt4FgG,0.153,0.767,263280,31.511000000000006,0.872,1,0.0,10,0.518,-4.25,0,58,2007-06-12,13,0.0761,112.6,4,0.565,1
spotify:track:4kmGRW1BgoKendL6V7cz29,0.00125,0.295,187760,18.319000000000003,0.7120000000000001,0,2.25e-05,0,0.224,-4.246,1,44,2007-11-06,8,0.0301,130.139,3,0.366,1
spotify:track:6MF6ZR5nTWFWii3eBlkS8b,0.0286,0.67,250693,2.266,0.7879999999999999,0,0.0007559999999999999,7,0.722,-3.596,1,45,2007-01-01,11,0.181,124.032,4,0.836,1
spotify:track:6CFPFnS9EcLs2I0nWqtWci,0.528,0.81,266840,9.336,0.5379999999999999,0,0.0,0,0.0951,-5.784,0,71,2007-01-01,9,0.0356,109.97,4,0.828,1
spotify:track:358bOvBiZCS9fRzNYosw6c,0.267,0.701,237053,14.964000000000002,0.7240000000000001,0,0.0,0,0.0867,-5.751,0,59,2006,9,0.145,132.035,4,0.425,1
spotify:track:10fddGyyeUquZZ2uPTjD7P,0.205,0.449,223533,16.348,0.682,0,0.0,2,0.175,-5.295,0,60,2005-01-01,9,0.029,139.924,4,0.254,1
spotify:track:2HWWNoWEEEECwZhAiLg7ib,0.00554,0.764,199853,8.324000000000002,0.7509999999999999,0,0.000237,8,0.16399999999999998,-3.74,1,62,2007-05-29,7,0.0703,91.977,4,0.418,1
spotify:track:6j6bTAiW0oEfLlAjmRNcbb,0.0262,0.333,224720,17.5,0.61,0,0.0,9,0.0817,-10.133,1,55,2007-01-01,9,0.0368,83.62200000000001,3,0.281,1
spotify:track:3LGeYNY9aWQuBJovOOowqm,0.0917,0.772,238267,41.86600000000001,0.59,0,0.0,6,0.101,-6.957000000000002,1,58,2006-12-15,7,0.183,83.99799999999998,4,0.743,1
spotify:track:2FNYp8WnWlqkI4J0Zgea7a,0.00225,0.453,191053,17.314999999999998,0.7979999999999999,0,1.19e-06,0,0.331,-6.92,1,54,2006-01-01,7,0.0305,158.069,4,0.6940000000000001,1
spotify:track:6YufqZwFe2U4mxCy3B1xsC,0.00409,0.506,215800,2.627,0.931,0,5.53e-05,0,0.307,-2.172,1,36,2007-01-01,12,0.103,151.067,4,0.5479999999999999,1
spotify:track:34vVztCAeKpPtzYfGHQjiV,0.0564,0.721,322933,54.657,0.72,1,0.0,9,0.173,-6.145,0,50,2007-09-25,14,0.192,76.976,4,0.643,1
spotify:track:6VuK9CShxAcQn2I85wH0tU,0.0823,0.531,174933,11.050999999999998,0.8909999999999999,0,0.00551,5,0.161,-2.539,1,36,2007-06-04,9,0.0431,170.97299999999996,4,0.926,1
spotify:track:4OCwbVkarjtTqkYZUP10lQ,0.00197,0.5,287627,27.781,0.723,0,0.0,7,0.0661,-4.33,1,31,2007-01-01,14,0.0292,155.84799999999996,3,0.369,1
spotify:track:7fN2R6wBvpnLh2Kzt5qZVH,0.403,0.515,250267,29.956,0.5920000000000001,0,0.0,5,0.111,-5.6610000000000005,0,27,2007,11,0.0302,145.89700000000005,4,0.336,1
spotify:track:322E3pHVE4THhniKjNLTY9,0.0014,0.657,189173,9.533,0.778,0,0.000314,4,0.131,-5.004,1,45,2007-01-01,10,0.0329,98.017,4,0.591,1
spotify:track:0xhiQVCz22skOX51jsrfyE,0.0238,0.603,208133,23.041,0.7609999999999999,0,0.0,0,0.235,-4.753,1,52,2006-01-01,8,0.0314,93.858,4,0.526,1
spotify:track:0AA6zq5ArZ1sSH7VIMi4NK,0.277,0.621,253707,5.981999999999998,0.6,1,0.0,8,0.495,-6.349,1,56,2007-01-01,12,0.5760000000000001,80.021,4,0.485,1
spotify:track:7I6DceMT3utDOHjcYCbrr4,0.244,0.7979999999999999,293053,15.769000000000002,0.443,1,0.0,2,0.326,-6.062,1,65,2006-01-01,14,0.0403,125.232,4,0.354,1
spotify:track:76dZuMVXjIyLPRLv00skGd,0.0869,0.847,226547,2.837,0.667,1,0.0,6,0.443,-5.7,1,51,2007-01-08,8,0.17,77.492,4,0.7070000000000001,1
spotify:track:1rls1uw64JiGI2O7MZABWj,0.0063,0.3,263733,11.11,0.643,1,1.81e-06,11,0.147,-6.164,0,45,2007-06-11,9,0.0366,108.798,4,0.211,1
spotify:track:3piY5aMfwEEmXMV6I9kpoi,0.937,0.5539999999999999,219080,9.041,0.179,0,0.024,6,0.107,-18.254,1,61,2007-06-11,10,0.0362,141.946,4,0.374,1
spotify:track:1fZhHANKVFNZ9W8iSh76gF,0.00143,0.636,199107,4.9430000000000005,0.838,0,1.22e-05,3,0.0573,-3.988,1,47,2006,9,0.0329,101.584,4,0.318,1
spotify:track:4jjPvqzUHNYuNEtSJnklwJ,0.00889,0.794,185107,2.575,0.8640000000000001,0,0.000145,8,0.0398,-5.964,1,56,2007-06-05,10,0.0755,100.516,4,0.9,1
spotify:track:5axOkQnmQmwtjr4bv1Xt7i,0.000963,0.578,239827,8.704999999999998,0.937,0,2.25e-06,5,0.4,-3.926,1,60,2007-05-18,9,0.0724,137.937,4,0.769,1
spotify:track:3Cn1FSSTXeQ7hCfrbizrD0,0.166,0.916,255773,21.184,0.8490000000000001,0,0.000193,3,0.0859,-5.034,0,56,2007-01-01,10,0.0639,121.002,4,0.974,1
spotify:track:2Lhdl74nwwVGOE2Gv35QuK,0.237,0.72,243773,5.2989999999999995,0.7440000000000001,0,0.0,1,0.255,-6.938,0,62,2005-02-22,7,0.12,78.953,4,0.619,1
spotify:track:44w63XqGr3sATAzOnOySgF,0.000273,0.522,215106,14.717,0.8740000000000001,0,0.00579,6,0.261,-4.392,0,55,2005-09-26,10,0.0362,132.018,4,0.196,1
spotify:track:5d98TnYzxQmFE4vKgzWXuT,0.0936,0.5479999999999999,274267,31.544,0.775,0,0.0,8,0.0721,-3.285,1,50,2005-11-14,12,0.0306,94.998,4,0.311,1
spotify:track:4bEetASsP3txfP1GWr2pAi,0.00123,0.6829999999999999,190203,4.65,0.7070000000000001,0,0.000169,8,0.278,-9.019,1,0,2012-05-01,8,0.047,122.007,4,0.491,1
spotify:track:09PAfjdMXMoTLwhYffyfIu,0.519,0.593,253640,29.427000000000003,0.512,0,0.0507,4,0.185,-10.268,1,29,2016-08-05,8,0.0329,139.334,4,0.407,1
spotify:track:6P5mjh3dfcYJ6JoDd4tdWI,0.199,0.467,230627,20.363,0.56,0,0.0,6,0.0942,-5.37,1,53,2007-11-20,11,0.0287,147.905,4,0.179,1
spotify:track:6NyWT02RGO5OgT55JDjI08,0.194,0.6609999999999999,311093,32.474000000000004,0.653,0,1.84e-05,9,0.119,-7.717,0,45,2006-01-01,14,0.0357,100.899,4,0.387,1
spotify:track:709C7jhLvAmJdZXmExrdWk,0.0313,0.648,201333,3.3819999999999997,0.912,0,0.0,2,0.38,-3.879,1,34,2008-10-21,11,0.0336,123.024,4,0.799,1
spotify:track:68Zq7PMcPIQE8ol1x3gAqw,0.0147,0.88,324907,23.615,0.438,1,0.0,0,0.0907,-7.562,1,54,2006-01-01,13,0.248,90.02,4,0.7140000000000001,1
spotify:track:234RqTZmnDTnxWlVciXHLD,0.0503,0.428,214831,17.465,0.919,0,0.0,10,0.245,-3.245,0,58,2006,8,0.0618,145.92700000000005,4,0.294,1
spotify:track:5wZv3YevrrMZBlNrUTI4Yd,0.206,0.48,237120,21.491999999999997,0.621,0,0.0,4,0.134,-4.814,1,44,2010-11-30,10,0.0372,207.676,4,0.713,1
spotify:track:5AtFypwxB2ShXSxNj12dEd,0.0409,0.871,223080,23.346,0.8690000000000001,0,0.00111,1,0.053,-6.308,1,55,2006-01-01,8,0.139,116.951,4,0.8340000000000001,1
spotify:track:4wzjNqjKAKDU82e8uMhzmr,0.000665,0.545,192000,6.033,0.932,0,0.0,7,0.127,-2.189,0,73,2006-01-01,5,0.0399,92.956,4,0.465,1
spotify:track:03b1NUHnoavfpLLKcEMfIb,0.105,0.397,229347,22.769000000000002,0.74,1,0.0,3,0.15,-6.584,0,48,2006-01-01,11,0.14300000000000002,174.03900000000004,4,0.431,1
spotify:track:63fKCxwRWqvp2Z6HQ6MHXU,0.112,0.624,207067,23.475,0.934,0,0.000221,3,0.127,-1.825,1,45,2006-01-01,10,0.0479,122.056,4,0.573,1
spotify:track:4fiTphAJytOxtk1F1rfLUi,0.123,0.6709999999999999,207633,6.013999999999999,0.38,0,0.4270000000000001,11,0.332,-10.702,1,0,2018-09-07,10,0.032,97.697,3,0.285,1
spotify:track:1oagRT7LfpVlNJN6FSZDGp,0.0007469999999999999,0.435,212040,21.476,0.887,0,0.0,9,0.0327,-4.07,1,66,2007-01-01,9,0.0636,199.935,4,0.408,1
spotify:track:3pD0f7hSJg2XdQ6udw5Tey,0.122,0.687,448573,10.111,0.723,0,0.00102,7,0.573,-4.751,1,68,2006-09-12,18,0.0709,76.0,4,0.4320000000000001,1
spotify:track:6530klKZZmOHL2ACme2rRJ,0.112,0.642,190653,28.812,0.846,1,0.0,7,0.045,-3.856,1,47,2007-01-01,8,0.423,179.548,4,0.519,1
spotify:track:27HAAPrkkMYYa871R5QtYV,0.236,0.4920000000000001,169618,9.171,0.294,0,0.8809999999999999,9,0.364,-12.65,0,0,2018-09-07,9,0.0375,133.26,4,0.204,1
spotify:track:15mokSo2NjyiGigyQS2Qyw,0.0534,0.735,222912,33.319,0.8390000000000001,0,0.0,6,0.109,-4.705,0,27,2007-02-06,8,0.271,89.94200000000002,4,0.8340000000000001,1
spotify:track:5lUTzPuiloBHm1qEaJcJfF,0.0125,0.6859999999999999,194213,6.372000000000001,0.789,0,0.0147,8,0.142,-4.713,0,63,2006-08-14,9,0.23,172.976,4,0.72,1
spotify:track:2qAcnCP9xtJdAZ3oXc0hNv,0.472,0.715,229893,6.057,0.14800000000000002,0,0.211,4,0.123,-13.954,0,14,2009-01-06,10,0.0373,123.992,4,0.403,1
spotify:track:00rrluZUPNbfTSWvodUZbV,0.0181,0.513,246560,31.737,0.546,0,0.0,5,0.122,-5.7029999999999985,1,37,2007-05-01,11,0.0282,141.876,4,0.245,1
spotify:track:4V2F0DZrAXOWq9hkwMMG3x,0.226,0.664,254147,36.806999999999995,0.35100000000000003,0,2.38e-06,0,0.106,-12.136,1,60,2006-01-01,13,0.118,113.204,5,0.816,1
spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.269,0.64,262533,16.711000000000002,0.743,0,0.0,10,0.101,-4.08,1,79,2005-09-13,12,0.0379,122.035,4,0.361,1
spotify:track:0AezqhM99T5CS0mrEz3OM3,0.0971,0.527,280867,19.732,0.503,0,1.98e-05,5,0.107,-6.769,1,35,2007-03-04,11,0.0252,137.02100000000002,4,0.305,1
spotify:track:6RB4Z9DwTWaVgyNg3dR9p9,0.0415,0.462,215200,33.036,0.8009999999999999,0,0.0,8,0.0523,-4.191,1,51,2007,6,0.0664,84.541,4,0.491,1
spotify:track:4aR9bPMAOFySBuQSbVWF3d,0.00143,0.632,196893,42.141000000000005,0.639,1,0.0,5,0.221,-5.938,1,52,2006-05-08,11,0.0259,95.506,4,0.733,1
spotify:track:5pgmgHNxiq9w9XuthMKzJS,0.00119,0.58,271813,31.491,0.906,0,0.000579,2,0.0933,-6.976,1,54,2005-11-06,9,0.0405,137.97,4,0.476,1
spotify:track:1fLlRApgzxWweF1JTf8yM5,0.00117,0.655,189293,8.847000000000003,0.885,1,0.0004730000000000001,7,0.0448,-4.1160000000000005,1,66,2007-05-14,6,0.0438,100.088,4,0.938,1
spotify:track:7cX4PJz1old9fyFI8RlfgW,0.00572,0.5429999999999999,246840,21.851999999999997,0.917,0,7.759999999999999e-05,1,0.104,-3.391,1,68,2006-10-02,11,0.0444,132.246,4,0.329,1
spotify:track:6RX5iL93VZ5fKmyvNXvF1r,0.0293,0.447,227853,12.373,0.6940000000000001,0,5.46e-06,7,0.16699999999999998,-4.637,0,71,2007-05-29,9,0.382,175.868,4,0.509,1
spotify:track:6lSylu4qTmLBGQB1zp5oCi,0.0982,0.794,173040,1.9519999999999995,0.777,1,0.0,1,0.202,-3.696,0,55,2006-10-03,8,0.0813,160.02200000000005,4,0.706,1
spotify:track:7DjTfU6kIcoXaAO02f5EOz,0.008870000000000001,0.852,181000,22.22,0.8959999999999999,0,6.03e-05,6,0.0216,-5.465,0,43,2007-01-01,8,0.0681,121.978,4,0.961,1
spotify:track:1JJOL5EhixrtlbXDWKS0yj,0.5489999999999999,0.422,200160,56.056000000000004,0.519,0,0.0,0,0.102,-5.5310000000000015,1,50,2007,10,0.0339,179.81099999999995,4,0.358,1
spotify:track:3JrD5PQbOAgGTKhts9Te6d,0.00499,0.583,199560,10.124,0.782,0,0.000131,6,0.145,-5.3279999999999985,1,49,2006-01-01,11,0.027000000000000003,120.024,4,0.682,1
spotify:track:4ioTeLwRRJeWsz8535nrjD,0.263,0.8,258733,19.852,0.619,1,0.0,4,0.0624,-5.728,1,45,2007-01-09,15,0.131,152.329,4,0.75,1
spotify:track:4JXfNOePhdgMOI7KZ1L25U,0.00012,0.34700000000000003,218467,8.943,0.868,0,0.000273,5,0.0845,-4.145,0,60,2006-01-01,13,0.0467,182.851,4,0.313,1
spotify:track:3VGK66soPqpSxxFPk6oasH,0.843,0.364,197515,14.744000000000002,0.34700000000000003,0,4.94e-05,11,0.104,-7.267,1,3,2012-10-19,9,0.0329,145.019,4,0.194,1
spotify:track:4TbNLKRLKlxZDlS0pu7Lsy,0.6729999999999999,0.25,292333,19.561,0.136,0,0.000157,10,0.107,-12.162,1,57,2003-11-11,12,0.037000000000000005,118.086,4,0.0981,1
spotify:track:2Lq7i05pUA4ZJpadB1zzhO,0.206,0.535,235985,9.518,0.6729999999999999,0,6.61e-06,9,0.117,-7.699,1,7,2009-12-07,9,0.0358,134.493,4,0.14800000000000002,1
spotify:track:7dzUZec5MnWMyQnk5klnKR,0.0194,0.6709999999999999,187733,29.874000000000002,0.82,0,0.0133,0,0.361,-5.796,1,58,2007-01-01,8,0.048,122.361,4,0.685,1
spotify:track:3n5rIcC04MiNx4T2GOS06g,0.0135,0.7390000000000001,231307,2.024,0.777,1,0.0,4,0.134,-5.7,0,45,2007-04-02,11,0.239,82.01,4,0.7559999999999999,1
spotify:track:2IGcz5WLif7DUR8k2U8wPO,0.0871,0.4,257533,9.248,0.6459999999999999,0,0.0,9,0.126,-8.066,0,38,2006-11-28,15,0.259,208.078,4,0.267,1
spotify:track:5wvYib82q05wiNjLElD8GJ,0.0293,0.45,257253,7.638000000000001,0.895,0,0.0,11,0.116,-4.739,1,61,2006-11-28,9,0.0386,77.577,4,0.463,1
spotify:track:3SktMqZmo3M9zbB7oKMIF7,0.731,0.764,245827,34.370000000000005,0.326,0,0.0013,7,0.24,-9.883,1,73,2006-09-11,10,0.0342,123.98,3,0.237,1
