SpotifyURI,Acousticness,Danceability,DurationMS,DynamicRange,Energy,Explicit,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,ReleaseDate,Sections,Speechiness,Tempo,TimeSignature,Valence,Hot
spotify:track:5HXGOD7FKB8jEqqCpPLngE,0.9470000000000001,0.7140000000000001,44400,2.4480000000000004,0.45299999999999996,0,0.897,10,0.0838,-12.522,1,1,2012-04-16,2,0.0765,124.01100000000001,1,0.0491,0
spotify:track:6DEtBZZbGusw8yF9PNxnaT,0.92,0.604,188787,8.461,0.18600000000000003,0,0.185,1,0.0741,-12.449000000000002,1,12,2010-05-04,11,0.035,104.111,4,0.43200000000000005,0
spotify:track:74Cm4FPiMcTjJHtKnTArTS,0.977,0.267,52627,17.198,0.158,0,0.96,9,0.126,-15.870999999999999,0,2,2006-03-28,4,0.0336,66.014,4,0.152,0
spotify:track:49OsZMSI1XNZ1XLzKL6u2l,0.00911,0.8690000000000001,154373,8.625000000000002,0.353,0,0.8809999999999999,9,0.174,-11.385,1,0,2019-02-11,7,0.0618,120.036,4,0.132,0
spotify:track:1tWySbqXOyjbh1nV9Mtytv,0.000722,0.354,206262,2.161,0.9940000000000001,1,1.7100000000000002e-05,9,0.0568,-4.553999999999999,0,0,2000-01-25,10,0.0981,96.32,4,0.17300000000000001,0
spotify:track:29W6zibRPNTXpZLJIIIz8I,0.125,0.335,174000,21.422,0.547,0,0.6859999999999999,2,0.115,-13.162,1,24,2018-06-15,5,0.0548,100.09200000000001,4,0.0575,0
spotify:track:44gWuvYL5t70AnJTnzFHKa,0.0538,0.35200000000000004,182653,5.314,0.98,0,0.37,4,0.11900000000000001,-1.8869999999999998,0,0,2007-06-04,8,0.0999,130.74200000000002,4,0.231,0
spotify:track:0SZC3g725xIj6Ek62Xo23B,0.0005549999999999999,0.257,185397,8.099,0.948,1,0.0,4,0.171,-3.446,1,0,2014-10-31,10,0.185,142.222,4,0.371,0
spotify:track:5lL193jtjXne0xM83ZICc3,0.00018,0.8190000000000001,194480,8.006,0.36,0,0.9079999999999999,2,0.0988,-14.954,1,0,2014-06-03,10,0.0807,127.975,4,0.787,0
spotify:track:6cxQL0iNdTPW1gVopjOigy,0.8290000000000001,0.7909999999999999,192227,23.186000000000003,0.272,0,0.899,0,0.102,-16.506,1,0,2010-11-08,12,0.0325,108.17299999999999,4,0.40700000000000003,0
spotify:track:1m7htett3rX5l516pxzU6c,0.778,0.563,26297,0.5409999999999995,0.423,0,0.0,7,0.358,-7.524,1,17,2017-06-02,2,0.0493,60.21,4,0.737,0
spotify:track:029J3sCuaoM4IbNc3sFQpO,0.723,0.6809999999999999,211743,3.2510000000000003,0.523,0,0.0,2,0.322,-7.132999999999999,1,0,2017-10-27,10,0.0382,109.98200000000001,4,0.63,0
spotify:track:5mv7uZRHAQwb5j09vok7bs,0.74,0.285,202057,11.993,0.41700000000000004,0,0.858,11,0.11699999999999999,-11.158,0,0,2015-03-19,8,0.0322,119.066,4,0.0794,0
spotify:track:3mfQOvBi9GjRjepnL8Ru8q,0.193,0.775,46747,1.032,0.593,0,0.0,11,0.281,-7.56,0,0,2007-08-09,3,0.165,106.865,4,0.91,0
spotify:track:6qtuHSq5Drq9UkcaUpZLqZ,0.9,0.54,128712,9.663,0.33399999999999996,0,0.946,10,0.10099999999999999,-9.036,0,6,2019-09-25,5,0.0413,164.94099999999997,4,0.611,0
spotify:track:3eJODktYkfRxWrhrAFYABy,0.00331,0.318,184163,7.4529999999999985,0.9670000000000001,1,0.0437,7,0.07200000000000001,-3.205,0,0,2000-01-25,7,0.24600000000000002,183.717,4,0.5670000000000001,0
spotify:track:0kpuSjnBEc49QBEHRLgvo4,1.07e-05,0.39399999999999996,145733,16.269000000000002,0.9520000000000001,1,0.8390000000000001,2,0.366,-5.336,1,27,2013-11-12,6,0.0398,139.274,4,0.5379999999999999,0
spotify:track:1UZem3s7e6Mnwq22Deq3v8,0.395,0.3,153547,15.78,0.273,0,0.0937,7,0.29,-12.383,1,0,2016-10-28,6,0.0382,119.54,4,0.135,0
spotify:track:0hsr2qKIbrJ9DRoqjwEl6A,0.361,0.769,141207,6.132000000000001,0.935,0,0.753,10,0.11900000000000001,-8.649,0,0,2018-05-28,6,0.251,164.433,4,0.917,0
spotify:track:6fM7HJryiyfboKgHQ5UmaH,0.0985,0.594,169536,2.0280000000000005,0.475,1,0.0,1,0.326,-8.575,0,0,2019-02-08,9,0.21600000000000003,76.233,3,0.565,0
spotify:track:7M0DJ8NLYzLkt9Y46eikCh,0.192,0.387,284661,18.444000000000006,0.457,0,0.127,2,0.11900000000000001,-11.683,0,0,2019-04-13,13,0.0289,100.59100000000001,4,0.11800000000000001,0
spotify:track:12rpMOeK1wADQKiNxr9f9b,0.9840000000000001,0.307,374706,17.027,0.35100000000000003,0,0.9179999999999999,1,0.16699999999999998,-14.06,1,0,2012-11-18,17,0.0546,128.135,4,0.10300000000000001,0
spotify:track:11Uf6cJ8rJ31zsYHaWP1uR,0.0209,0.502,124467,10.611,0.5720000000000001,0,0.872,7,0.304,-12.207,1,1,2013-08-28,6,0.0359,120.075,4,0.382,0
spotify:track:7CyR8dkIKsRIuPzUe1ynst,0.772,0.15,527933,31.187000000000005,0.055999999999999994,0,0.8009999999999999,0,0.147,-21.294,1,3,2002,25,0.0446,137.79,4,0.0354,0
spotify:track:1SgGf5OoOzrk80WFSWiVI6,0.617,0.36700000000000005,113040,18.692999999999998,0.16699999999999998,0,0.934,2,0.13,-19.16,1,1,2017-05-05,5,0.0396,119.976,3,0.0593,0
spotify:track:3SxbhJw9bCZBBbZGxkszYp,0.000513,0.379,149855,14.681,0.792,0,0.555,0,0.152,-7.656000000000001,0,0,2015,7,0.0385,180.09799999999998,3,0.258,0
spotify:track:5TPeMFOkuRfK8ikKYwnluh,0.32799999999999996,0.423,120000,16.243000000000002,0.35,0,0.08199999999999999,5,0.0881,-12.242,0,1,2020-01-22,4,0.0287,83.804,4,0.496,0
spotify:track:57HKRi4TSkOIhDUoKjwFLk,0.919,0.38799999999999996,134844,20.901999999999997,0.134,0,0.903,5,0.105,-18.308,1,0,2018-07-03,7,0.0407,93.14399999999999,3,0.222,0
spotify:track:4XBa0GtSLYEpZETHsPf4C7,0.905,0.163,143293,23.296,0.114,0,0.787,2,0.14300000000000002,-16.762999999999998,0,0,2001,6,0.0407,103.741,3,0.0396,0
spotify:track:20dHvyzHa7fNRTtFD6hcUa,0.002,0.519,136000,14.575,0.483,0,0.932,1,0.109,-8.683,1,0,2018-12-15,7,0.0336,119.988,4,0.193,0
spotify:track:1vIXp4rlWChyPTSA3ZgsXa,0.675,0.21,452252,37.673,0.57,0,0.934,2,0.0527,-11.610999999999999,0,36,2018-02-16,19,0.126,85.354,3,0.0813,0
spotify:track:0R3GLI0HpKkWViktJugG47,0.0221,0.706,167091,11.124,0.7659999999999999,0,0.905,8,0.064,-10.205,0,0,2010-10-18,7,0.0482,153.334,5,0.544,0
spotify:track:2RFvXBqYZhhtKbUvliv07y,0.48,0.184,155733,29.144,0.0646,0,0.871,11,0.0829,-26.344,1,0,2012-04-25,10,0.0488,66.918,5,0.0331,0
spotify:track:4VGoi3xAxKjjvdrD3Bks0f,0.0466,0.778,47409,3.9090000000000007,0.643,0,0.945,0,0.196,-13.174000000000001,1,0,2019-08-27,3,0.0371,139.89700000000002,4,0.862,0
spotify:track:0INkyBNNtKaUTwGppfEf2I,0.473,0.439,112412,6.2639999999999985,0.5589999999999999,0,0.9309999999999999,5,0.252,-8.766,0,20,2014-04-01,5,0.033,79.987,4,0.23199999999999998,0
spotify:track:3Lny7ArGpLbkOBIpW8ZBee,0.163,0.253,207090,15.652000000000001,0.5760000000000001,0,0.0,2,0.113,-7.0329999999999995,1,0,2012-01-17,10,0.0352,169.40599999999998,3,0.23600000000000002,0
spotify:track:3A5CBdodWr3148UOl33uRc,0.00037,0.478,181263,10.735999999999999,0.9790000000000001,1,7.97e-06,7,0.258,-5.405,1,18,2016-11-08,7,0.157,94.99600000000001,4,0.154,0
spotify:track:5oKR1NK0FAXRdVWgQ45w3r,0.483,0.698,183160,8.463000000000001,0.518,0,0.8540000000000001,7,0.0797,-9.916,0,1,2015-03-07,6,0.0377,120.141,4,0.0398,0
spotify:track:6drD9M5VmiLiNyxN3ikGHM,0.915,0.223,192800,27.944000000000006,0.23,0,0.386,0,0.0873,-15.99,0,1,2008-07-08,9,0.0373,74.85300000000001,4,0.0409,0
spotify:track:6a8Xl9qzeN4kzaN3tnBuXI,0.0152,0.257,177668,56.971,0.557,0,0.0026899999999999997,7,0.0481,-5.81,1,0,2010-11-22,8,0.0314,110.00399999999999,4,0.308,0
spotify:track:3J7DTu2vWCFwWNsher4x3W,0.0471,0.478,291345,10.923000000000002,0.578,0,0.0010400000000000001,5,0.113,-6.1,0,0,2010-07-27,9,0.131,75.979,4,0.377,0
spotify:track:68CCam5GC2Zk78kCdbaL2X,0.821,0.237,110971,23.324,0.22899999999999998,0,0.9390000000000001,8,0.0746,-16.78,0,2,2013-06-04,7,0.0354,70.646,3,0.0644,0
spotify:track:6H8srye30ifmDtaAA8bVLt,0.000301,0.266,180753,10.084,0.6940000000000001,0,0.0004980000000000001,9,0.147,-5.239,1,0,2018-10-31,8,0.0329,76.359,3,0.34600000000000003,0
spotify:track:6fJdX9kGPlYI4zHUZS5iAj,0.544,0.45399999999999996,215293,15.332999999999998,0.499,0,0.0,11,0.153,-8.356,1,0,2011-01-01,7,0.321,77.135,4,0.435,0
spotify:track:05r5OIk1oADT6RIhietXF6,0.0269,0.604,219568,2.503,0.904,0,1.59e-05,11,0.23600000000000002,-3.512,1,17,2017-05-19,9,0.038,98.978,4,0.597,0
spotify:track:736CHIinRfOOBAXKkY7rIH,0.000254,0.38,211739,1.2669999999999997,0.888,1,0.8370000000000001,1,0.29600000000000004,-6.914,1,0,2012-10-08,10,0.0526,149.72799999999998,4,0.6,0
spotify:track:1zYKEPxCAOJPi1VIiUbfmr,0.0912,0.747,219310,15.682,0.789,0,0.000332,0,0.0767,-7.415,1,0,2017-02-08,13,0.0528,115.956,4,0.621,0
spotify:track:4RqBmF498nNUbn30XqEdKo,0.447,0.47600000000000003,284680,12.367,0.81,0,0.0,10,0.1,-6.688,0,0,2011-05-15,13,0.21899999999999997,147.058,3,0.821,0
spotify:track:7AT7Q7WRUcvypCe00OeoWx,0.623,0.46299999999999997,70320,3.5270000000000006,0.825,0,0.429,8,0.17300000000000001,-5.611000000000001,1,4,2010-12-06,4,0.0727,172.498,4,0.823,0
spotify:track:5D0PecvZLN0NSRxxhrEsU0,0.51,0.22,441000,28.757,0.11599999999999999,0,0.875,6,0.136,-28.971999999999998,1,0,2010-11-05,24,0.0646,115.729,4,0.062,0
spotify:track:0WcGwpWDQEBZK1dcR4hhOG,0.138,0.595,145800,10.594000000000001,0.515,0,0.846,6,0.0871,-16.678,0,0,2011-01-01,8,0.0369,104.97399999999999,4,0.231,0
spotify:track:5fwxAhjMztHrszlaTzvR6C,0.8490000000000001,0.597,72613,12.874,0.302,0,1.9e-05,9,0.20600000000000002,-9.985,1,0,2018-05-18,5,0.147,112.035,4,0.8190000000000001,0
spotify:track:6hEgMvGUMHAVi7xsofcBny,0.0894,0.469,392000,39.094,0.521,0,0.862,1,0.159,-9.597999999999999,1,1,2015-06-09,14,0.0321,180.032,4,0.149,0
spotify:track:0ElSXUmyAWkeTiDrMqmzRm,0.000113,0.386,103467,3.207,0.9470000000000001,0,0.8240000000000001,8,0.196,-7.886,1,3,2014-02-10,4,0.0902,128.457,3,0.0362,0
spotify:track:65hRuMxNZzzxrDgFHHTAQl,0.00256,0.662,216733,18.221,0.782,0,0.00013700000000000002,1,0.342,-5.47,1,0,2019-07-01,8,0.0324,97.524,4,0.48700000000000004,0
spotify:track:3CmS5XB51n50FlLiOAuZOK,0.000459,0.278,212667,9.670000000000002,0.381,0,0.0336,2,0.196,-10.38,1,9,2016,10,0.0305,109.46,4,0.0399,0
spotify:track:4SSfLXGuDYoMCkPnAosTxe,0.0176,0.313,441280,24.586,0.446,0,0.8859999999999999,1,0.19699999999999998,-18.897000000000002,0,0,2017-12-08,20,0.0696,140.165,3,0.0342,0
spotify:track:5ChStlpuGWhx1mxPk7V5LJ,0.0101,0.483,157787,1.354,0.87,0,0.868,10,0.35100000000000003,-5.237,1,0,2017-05-19,4,0.0269,97.04799999999999,4,0.9690000000000001,0
spotify:track:2ps6DvCmT8HMopdbo40JC4,0.16399999999999998,0.615,283090,20.553,0.542,1,0.0,5,0.12,-6.818,1,1,2017-09-08,14,0.149,151.188,4,0.18899999999999997,0
spotify:track:1vbcKQek1aoWTgogCj4HNO,0.535,0.209,107307,17.858000000000004,0.629,0,0.7340000000000001,0,0.183,-11.544,0,0,2000-11-11,4,0.0592,95.00200000000001,4,0.0787,0
spotify:track:6lEqMMHrNRiXHkJsnN6QBr,0.745,0.14800000000000002,267366,12.68,0.295,0,0.852,5,0.321,-9.576,1,0,2008-07-01,16,0.0316,93.52600000000001,3,0.0908,0
spotify:track:5zWQ5QnfhxxsKvrh3rhnbZ,0.7909999999999999,0.46799999999999997,123907,11.166000000000002,0.5379999999999999,0,0.938,0,0.135,-14.957,0,0,2017-12-29,6,0.0467,130.61,4,0.586,0
spotify:track:3prqA5mQjhfZK9OT7wqPnN,0.7859999999999999,0.32,71827,14.161,0.11800000000000001,0,0.491,3,0.14300000000000002,-23.094,1,0,2001-01-01,6,0.0426,107.948,4,0.738,0
spotify:track:6OPQpb3CQn2cWRl7Vvlgzk,0.862,0.253,119920,9.06,0.19699999999999998,0,0.6809999999999999,11,0.0973,-12.74,0,15,2017-08-18,4,0.0324,87.175,3,0.0458,0
spotify:track:1tKvu75DdoHvM9tounZgMn,1.51e-06,0.368,143256,0.955,0.7659999999999999,0,0.867,2,0.337,-7.8629999999999995,1,0,2016-01-31,5,0.0429,169.95,4,0.418,0
spotify:track:2dXtlh9W5DsD7uQFIj5Tb6,0.7959999999999999,0.493,271726,7.813999999999997,0.16,0,0.867,11,0.0725,-10.5,1,0,2018-10-19,17,0.0795,158.81,4,0.907,0
spotify:track:1KmFUIC6TG2ZVoUuCXUA9J,4.79e-05,0.212,86596,4.972000000000001,0.965,0,0.0656,8,0.0901,-4.382,0,0,2008-04-25,4,0.11800000000000001,147.0,4,0.12300000000000001,0
spotify:track:5CObxslNkIxtpHq7tOSaj7,0.349,0.452,260853,29.445,0.469,0,4.68e-06,9,0.381,-7.523,1,0,2008-02-26,9,0.0313,135.951,4,0.272,0
spotify:track:0t2OoTOPXsTiNdw5QfmtdI,0.18600000000000003,0.384,160418,14.065,0.41100000000000003,0,0.865,7,0.247,-12.715,1,0,2015-09-12,7,0.0294,102.02600000000001,4,0.0485,0
spotify:track:02OhHNyG4P5G3m35U9BH4N,0.9540000000000001,0.305,273333,24.293000000000003,0.261,0,0.9209999999999999,3,0.09699999999999999,-14.707,1,0,2016-08-19,14,0.0528,139.746,3,0.379,0
spotify:track:7q3KzYPxPCCp3vnedlJgwD,0.9009999999999999,0.157,50201,18.185,0.0196,0,0.648,1,0.079,-23.449,1,0,2018-08-10,3,0.0409,97.425,1,0.0293,0
spotify:track:2RmKpQ8n5CyXKU8uINFDVH,0.799,0.71,193469,9.337,0.327,0,1.15e-05,4,0.32799999999999996,-20.046,0,0,2018-06-30,10,0.0362,97.99,4,0.654,0
spotify:track:2RWKpNjW0V219ZpFLEoG4l,0.0425,0.42200000000000004,185853,11.374,0.591,0,0.10800000000000001,9,0.12300000000000001,-5.922000000000001,1,0,2008-07-15,11,0.0285,143.484,4,0.39299999999999996,0
spotify:track:0Pl8bNvpfHkHV6rnY4pEaJ,0.027999999999999997,0.534,100659,5.706,0.5770000000000001,0,1.95e-06,4,0.17300000000000001,-6.058,1,0,2019-08-28,7,0.0281,148.032,4,0.469,0
spotify:track:0kKSkEN0IE1VknBhyB9C7B,0.563,0.406,31640,3.164,0.575,0,0.48200000000000004,8,0.358,-7.888999999999999,1,1,2010-12-06,2,0.034,177.09900000000002,4,0.9790000000000001,0
spotify:track:6xaJvIKeDQoCHflJVTKHb9,0.147,0.455,369104,43.328,0.38299999999999995,0,0.41200000000000003,0,0.10400000000000001,-7.527,1,0,2010-09-16,14,0.0309,130.642,3,0.0477,0
spotify:track:6Lw7zNPEcja9ZOVA38FFWm,0.294,0.644,353413,8.04,0.7709999999999999,0,0.545,11,0.156,-7.0329999999999995,0,0,2005-06-06,13,0.0408,169.993,4,0.863,0
spotify:track:3y9Yg56PK0On6biUjqLNhE,1.5399999999999998e-05,0.68,149652,3.287,0.542,0,0.875,9,0.109,-9.763,1,0,2013-09-12,7,0.0426,140.03799999999998,4,0.69,0
spotify:track:3kKOvfka70UtMhlgqMmuiD,0.000283,0.355,227794,11.86,0.9009999999999999,1,0.0059,1,0.0716,-4.234,1,0,2015-04-28,11,0.043,143.939,4,0.431,0
spotify:track:2oVG9eAPLhuExDLsGu9FSB,0.737,0.349,98440,11.917,0.309,0,0.987,0,0.11900000000000001,-11.48,0,1,2011-05-01,6,0.0285,129.263,4,0.21899999999999997,0
spotify:track:6WhzS8BbN3KYNdgY2GlZy6,0.027999999999999997,0.515,186880,23.785999999999998,0.636,0,0.925,7,0.08,-7.421,1,1,2014-06-26,5,0.0372,89.99799999999999,4,0.2,0
spotify:track:4UmjLbgw7iR2eEO3GVwPem,0.0767,0.626,115768,21.845,0.992,0,0.816,1,0.895,-8.306000000000001,1,0,2018-08-30,6,0.188,175.013,4,0.6709999999999999,0
spotify:track:7aWZP0b7LjPd38A8qafX5T,0.856,0.349,118467,23.392000000000003,0.439,0,0.815,1,0.0673,-20.03,1,0,2003,5,0.0674,124.02600000000001,4,0.046,0
spotify:track:3AtYAaI7U34IZSNDWS3amI,0.6609999999999999,0.379,192467,25.241,0.207,0,0.0137,10,0.0935,-11.203,1,0,2017-06-29,9,0.0338,129.826,3,0.248,0
spotify:track:1FaM3g7APboUGVm1dZCyIV,0.275,0.6459999999999999,46587,2.744,0.423,0,0.7859999999999999,7,0.126,-17.435,1,0,2007-11-13,4,0.0395,106.101,5,0.392,0
spotify:track:6VWTrO33kmcKoIAZHjsIcj,0.8240000000000001,0.40399999999999997,204360,27.688,0.34600000000000003,0,0.802,9,0.337,-11.645999999999999,0,7,2010-09-14,9,0.034,110.01299999999999,4,0.162,0
spotify:track:1ewYSrl4ap7qg1aqkGI8IH,0.175,0.765,73205,5.909999999999998,0.7070000000000001,0,0.0182,7,0.0474,-8.453,1,0,2016-10-25,3,0.0537,123.991,4,0.669,0
spotify:track:4Hjc87r8uecVVANulPexsv,0.000293,0.40700000000000003,42887,3.868,0.87,0,0.9540000000000001,11,0.152,-11.422,0,0,2013-10-31,3,0.05,189.2,3,0.6729999999999999,0
spotify:track:7E0fyDHW7EQtpnJvYP2a5S,0.584,0.397,171751,6.500000000000001,0.653,0,0.24100000000000002,2,0.63,-7.185,1,0,2018-07-22,9,0.053,122.49600000000001,4,0.511,0
spotify:track:01kfDZNvCExAQ05kwOq6Cg,0.0245,0.21600000000000003,375300,26.26,0.669,0,0.00023700000000000001,5,0.0721,-7.813,1,0,2011-01-01,15,0.106,176.89,3,0.146,0
spotify:track:3ahOd1trmDtTPPnCzocf2m,0.18899999999999997,0.585,335987,26.794000000000004,0.345,1,0.23199999999999998,7,0.212,-13.217,1,0,2016-01-03,16,0.0492,124.48,4,0.39299999999999996,0
spotify:track:2dU7lqhgkKPBkbg3JEiIEa,0.242,0.531,207818,30.656,0.682,0,0.000523,11,0.231,-6.382000000000001,0,0,2018-08-03,12,0.08900000000000001,110.02,4,0.431,0
spotify:track:18H6sPXO5MO7rBLo3av48X,0.889,0.215,150680,7.693999999999999,0.474,0,0.9109999999999999,0,0.431,-11.581,1,1,2018-11-02,8,0.0354,82.571,4,0.4,0
spotify:track:5PIvK5gcwRQTOfp0Zojf9O,0.7979999999999999,0.69,174867,7.741,0.36700000000000005,0,0.0,0,0.12,-12.958,1,15,2015-01-01,8,0.0445,120.507,4,0.9640000000000001,0
spotify:track:3Se7qGkvXuFzCGDIMynplK,0.626,0.46399999999999997,40505,4.2200000000000015,0.55,0,0.7829999999999999,11,0.11,-18.933,0,0,2019-10-31,2,0.0376,120.038,4,0.7040000000000001,0
spotify:track:0UXfeGidLTi2HwGRvMBbdb,0.00019099999999999998,0.8140000000000001,244160,31.038999999999994,0.72,0,0.828,5,0.0637,-9.79,1,0,2003-05-12,10,0.0894,121.01,4,0.963,0
spotify:track:2pijNxixv9T3BWnbQzukZN,0.273,0.625,225507,19.231,0.47100000000000003,0,0.000675,8,0.13699999999999998,-11.585999999999999,0,0,2009,9,0.0337,120.025,4,0.5760000000000001,0
spotify:track:0fmjMQmvxTzCr9564dubeN,0.855,0.16399999999999998,173560,18.779000000000003,0.17800000000000002,0,0.155,7,0.11199999999999999,-16.203,0,0,2005-08-09,7,0.0325,180.02,3,0.045,0
spotify:track:6wNB4FcYLeHkqEFlolaKL8,0.649,0.451,134880,15.219,0.563,0,0.0141,2,0.25,-11.32,0,1,2018-12-14,7,0.0317,84.814,4,0.527,0
spotify:track:0TqLZLAvvHT2e3km5I1cVq,0.308,0.221,389840,13.859000000000002,0.257,0,0.9129999999999999,10,0.299,-14.974,0,0,2001-05-22,20,0.0353,126.296,4,0.0702,0
spotify:track:0u3cAGlgeXzBfF61tOfQlJ,0.586,0.099,272842,26.213,0.266,0,0.9,2,0.106,-15.49,0,0,2011-10-18,13,0.0391,68.247,4,0.0392,0
spotify:track:5BB958D1buywVWwR3w5cM9,0.903,0.595,148467,9.904,0.00657,0,0.526,0,0.0877,-24.285999999999998,1,0,2020-01-03,7,0.0603,105.023,4,0.6,0
spotify:track:6bqPK91bnTgtw1EC5oy3g7,0.22699999999999998,0.5,79883,1.3849999999999998,0.7759999999999999,0,2.68e-05,9,0.33399999999999996,-7.437,1,0,2014-06-20,7,0.0472,180.19400000000002,4,0.895,0
spotify:track:61fsltKqkLuplEACDpj2yO,0.6890000000000001,0.7120000000000001,26707,22.713,0.21600000000000003,0,0.992,5,0.312,-16.034000000000002,0,0,2019-11-15,2,0.17,125.79799999999999,3,0.77,0
spotify:track:3PcxNqZL6dghVSWoRxfffs,0.9570000000000001,0.359,144000,21.285999999999998,0.32299999999999995,0,0.8540000000000001,9,0.175,-14.092,0,0,2002-07-15,10,0.0619,124.351,3,0.0727,0
spotify:track:3UoJd4ldfWCVchc0psEOgb,0.809,0.26,286747,22.121,0.26,0,0.6809999999999999,8,0.126,-15.037,0,2,2017-11-03,14,0.0373,166.049,3,0.0748,0
spotify:track:3WOF9sAU1at5n7CumSkTyu,0.98,0.183,143027,23.064,0.163,0,0.195,1,0.146,-17.329,1,27,2019-11-12,6,0.0376,70.926,3,0.11,0
spotify:track:112AEreVxGHmfVNdTkrS3M,0.8270000000000001,0.156,284067,14.432,0.303,0,0.8240000000000001,4,0.302,-12.467,0,1,2010-09-14,13,0.0366,87.277,3,0.209,0
spotify:track:3p9JJHAwFx33rT5iSe1YvL,0.6779999999999999,0.0668,538400,37.069,0.166,0,0.9059999999999999,2,0.0846,-15.767999999999999,1,9,2005-12-05,20,0.0417,73.289,3,0.0344,0
spotify:track:5H8v5Gj9DlPji8h4K8TVZU,0.469,0.605,233253,37.694,0.624,0,3.02e-06,3,0.161,-5.58,0,0,2018-06-09,11,0.0287,120.094,4,0.33,0
spotify:track:5t6TeXhkiUCyNWKNgXcBG6,0.457,0.434,257053,13.43,0.615,0,1.99e-05,5,0.205,-7.917000000000001,1,3,2008-01-01,14,0.0393,120.21799999999999,4,0.33299999999999996,0
spotify:track:7ysXbYLx4SRactz5Pt3qHh,0.6809999999999999,0.0766,296760,26.059,0.184,0,0.8690000000000001,1,0.163,-15.584000000000001,1,0,2007-04-10,15,0.0374,176.229,4,0.0334,0
spotify:track:3N2cE0ZRWUY2lfdTV9kTBw,0.81,0.0734,405718,16.482,0.162,0,0.3,11,0.21,-19.573,1,0,2010-10-12,17,0.0433,72.592,4,0.0335,0
spotify:track:1Ma2P38C2xbykKM2UnY39N,0.000273,0.244,124738,18.66,0.995,1,0.853,7,0.429,-4.473,1,0,2004-08-10,4,0.0818,147.784,4,0.0397,0
spotify:track:22OBeisCWLEXRTY9j1yBiz,0.9690000000000001,0.627,171667,15.334000000000001,0.161,0,0.907,3,0.28,-18.097,1,0,2006-09-15,8,0.0371,119.541,4,0.653,0
spotify:track:0H5CZq4evb0II6kwvz2T9K,0.551,0.0874,267587,34.55200000000001,0.38299999999999995,0,0.799,2,0.11599999999999999,-20.468,1,0,2012,11,0.0626,83.19,4,0.0652,0
spotify:track:476CV6n8OfNmlw82HXcgfA,0.136,0.6809999999999999,217143,26.426,0.802,0,6.33e-06,11,0.121,-8.668,0,19,2019-09-09,9,0.0878,104.98100000000001,4,0.589,0
spotify:track:5f2yp4HKpKjP3EZrgkDEm2,0.129,0.28800000000000003,192447,20.343000000000004,0.42700000000000005,0,0.902,0,0.45399999999999996,-11.913,0,22,2019-04-02,6,0.035,85.60700000000001,3,0.185,0
spotify:track:0hvUq6x3dkH6Cah9S4Wrza,0.9470000000000001,0.19899999999999998,267907,21.76,0.128,0,0.912,2,0.10400000000000001,-15.413,1,0,2015-06-22,13,0.032,95.73200000000001,3,0.0392,0
spotify:track:1LmZNWBxG3tqHVRgzenLj0,0.993,0.214,130613,19.548,0.27,0,0.873,7,0.12,-12.894,1,0,2005,5,0.0385,75.05199999999999,4,0.0707,0
spotify:track:3i8OLcyGXYMxQyrhXqHLED,0.16,0.797,249640,4.086,0.755,1,0.0,6,0.32299999999999995,-6.233,0,1,2003-01-01,11,0.19899999999999998,95.024,4,0.541,0
spotify:track:4fGnt2nTpdmi841nPgWCHu,0.00114,0.778,272293,43.592,0.5539999999999999,0,0.838,6,0.10400000000000001,-5.6979999999999995,0,2,2019-06-06,17,0.0724,173.922,4,0.584,0
spotify:track:36d1FSLPgJSpGvqb45R8Ho,0.509,0.45799999999999996,234000,8.891,0.873,0,0.0,2,0.17600000000000002,-4.775,1,0,2019-08-04,10,0.0549,80.012,4,0.281,0
spotify:track:1neH715aLBv1yedn98ww0a,0.000711,0.294,270677,14.768999999999998,0.909,1,0.0,1,0.40700000000000003,-4.342,1,26,2014-10-21,5,0.369,177.562,4,0.547,0
spotify:track:5wGUg0YilTgPx9ILPXfCdh,0.818,0.68,88707,1.897,0.14,0,0.00201,9,0.0726,-15.216,1,0,2002-01-22,4,0.040999999999999995,148.726,4,0.6629999999999999,0
spotify:track:6VMfUhfIAYq3a78Ogq94YA,0.987,0.0866,116768,17.171000000000006,0.0428,0,0.9129999999999999,9,0.0883,-24.426,0,0,2014-06-02,6,0.0427,83.406,4,0.0357,0
spotify:track:0WLh4CZfKz035EhvB68yHj,0.271,0.56,358554,10.251,0.6679999999999999,1,6.54e-06,2,0.125,-8.177999999999999,1,0,2018-11-15,13,0.0824,165.988,4,0.349,0
spotify:track:0RkWnh90XU1JZuvqtNotlj,0.502,0.33299999999999996,278875,14.311,0.5329999999999999,0,0.37200000000000005,4,0.10800000000000001,-4.521,1,0,2011-11-30,14,0.0322,112.57,3,0.0997,0
spotify:track:3pFVTlKE6LP9JvPkq7P2Wb,0.8140000000000001,0.19699999999999998,114453,31.53,0.391,0,0.5760000000000001,8,0.126,-15.7,0,0,2006-01-01,7,0.0414,76.258,4,0.6920000000000001,0
spotify:track:49ml70y9rGVct8lmN7mMAs,2.83e-06,0.636,80867,7.811,0.319,0,0.000173,0,0.19399999999999998,-9.078,0,0,2013-02-27,4,0.0417,120.07600000000001,4,0.737,0
